Date,TSLA Open,TSLA High,TSLA Low,TSLA Close,TSLA Volume,TSLA VWAP,Market Bullish Sentiment,Market Neutral Sentiment,Market Bearish Sentiment,SPY Open,SPY High,SPY Low,SPY Close,SPY Volume,SPY VWAP,AMZN Open,AMZN High,AMZN Low,AMZN Close,AMZN Volume,AMZN VWAP
4/9/2015,41.686001,42.074001,41.223999,42.018002,19001000,42.018002,0.287,0.472,0.241,207.779999,209.179993,207.190002,208.899994,85548900,208.899994,380.660004,384.420013,378.799988,383.540009,2392300,383.540009
4/10/2015,41.970001,42.330002,41.799999,42.18,20338500,42.18,0.287,0.472,0.241,209.199997,210.089996,208.960007,210.039993,72722900,210.039993,384.309998,387.119995,381.320007,382.649994,2573500,382.649994
4/13/2015,42.088001,42.599998,41.810001,41.956001,18791000,41.956001,0.287,0.472,0.241,209.869995,210.630005,209.029999,209.089996,74436600,209.089996,383.529999,385.279999,380.140015,382.359985,1894500,382.359985
4/14/2015,41.714001,41.897999,41.099998,41.492001,15130000,41.492001,0.287,0.472,0.241,208.850006,209.710007,208.100006,209.490005,75099900,209.490005,383.51001,387.809998,381.209991,385.109985,2583600,385.109985
4/15/2015,41.492001,41.917999,41.32,41.566002,9762000,41.566002,0.287,0.472,0.241,210.050003,211.039993,209.949997,210.429993,99529300,210.429993,384.649994,385.779999,381.640015,383.450012,1933200,383.450012
4/16/2015,41.540001,41.834,41.257999,41.34,8295500,41.34,0.321,0.451,0.228,210.029999,210.979996,209.789993,210.369995,68934900,210.369995,383.690002,387.450012,383.549988,386.040009,2080400,386.040009
4/17/2015,40.998001,41.375999,40.700001,41.358002,12349500,41.358002,0.321,0.451,0.228,208.940002,209.229996,207.009995,207.949997,191113200,207.949997,382.630005,383.559998,374.399994,375.559998,3839700,375.559998
4/20/2015,41.355999,41.57,40.77,41.054001,12796500,41.054001,0.321,0.451,0.228,209.059998,210.25,208.960007,209.850006,92189500,209.850006,378.549988,391.940002,377,389.51001,5016100,389.51001
4/21/2015,41.16,42.150002,40.862,41.882,17162500,41.882,0.321,0.451,0.228,210.669998,210.860001,209.240005,209.600006,72559800,209.600006,391.309998,394.600006,386.799988,391.179993,4643500,391.179993
4/22/2015,42.5,44.375999,42.338001,43.888,39315000,43.888,0.321,0.451,0.228,210.009995,210.850006,208.899994,210.630005,78264600,210.630005,391.910004,394.279999,388,389.799988,3474700,389.799988
4/23/2015,43.653999,44.296001,43.43,43.720001,22056000,43.720001,0.315,0.453,0.232,210.149994,211.940002,210.009995,211.160004,102585900,211.160004,390.209991,391.880005,386.149994,389.98999,7980000,389.98999
4/24/2015,44.099998,44.16,43.602001,43.686001,12139000,43.686001,0.315,0.453,0.232,211.660004,211.970001,211.110001,211.649994,61327400,211.649994,439,452.649994,439,445.100006,17176900,445.100006
4/27/2015,44.512001,47.75,44.400002,46.310001,58363000,46.310001,0.315,0.453,0.232,212.330002,212.479996,210.539993,210.770004,79358100,210.770004,443.859985,446.98999,437.410004,438.559998,5430900,438.559998
4/28/2015,46.950001,47.099998,45.605999,46.096001,30427000,46.096001,0.315,0.453,0.232,210.740005,211.5,209.330002,211.440002,86863500,211.440002,438.51001,439,428.040009,429.309998,4140500,429.309998
4/29/2015,46.009998,46.993999,45.526001,46.490002,19680500,46.490002,0.315,0.453,0.232,210.369995,211.289993,209.600006,210.570007,125684900,210.570007,426.75,434.23999,426.029999,429.369995,3621700,429.369995
4/30/2015,46.077999,46.577999,45.034,45.209999,19559500,45.209999,0.308,0.472,0.22,209.880005,210.350006,207.619995,208.460007,161304900,208.460007,427.109985,431.75,419.23999,421.779999,3647900,421.779999
5/1/2015,45.987999,46.354,44.082001,45.206001,26408500,45.206001,0.308,0.472,0.22,209.399994,210.770004,209.279999,210.720001,103399700,210.720001,423.820007,425.640015,416,422.869995,3565800,422.869995
5/4/2015,45.636002,46.945999,45.422001,46.102001,22173000,46.102001,0.308,0.472,0.22,211.229996,212.020004,211.100006,211.320007,70927200,211.320007,424.799988,429.769989,422.420013,423.040009,2270400,423.040009
5/5/2015,47.551998,47.900002,45.826,46.59,28984500,46.59,0.308,0.472,0.22,211.029999,211.460007,208.729996,208.899994,113326200,208.899994,422.850006,427.51001,421.019989,421.190002,2856400,421.190002
5/6/2015,46.82,46.894001,45.639999,46.085999,26354500,46.085999,0.308,0.472,0.22,209.559998,209.929993,206.759995,208.039993,135060200,208.039993,421.429993,422.720001,414.549988,419.100006,2552500,419.100006
5/7/2015,44.200001,47.495998,44.049999,47.360001,47279500,47.360001,0.271,0.461,0.268,207.919998,209.380005,207.520004,208.869995,88244900,208.869995,424.149994,428.5,422.850006,426.880005,2766100,426.880005
5/8/2015,47.198002,47.681999,46.740002,47.321999,23341000,47.321999,0.271,0.461,0.268,210.880005,211.860001,210.779999,211.619995,155877300,211.619995,430.75,435.200012,430.170013,433.690002,2908800,433.690002
5/11/2015,47.257999,48.576,47.062,47.897999,28361500,47.897999,0.271,0.461,0.268,211.570007,211.889999,210.520004,210.610001,75708100,210.610001,432.51001,439,431.369995,432.850006,2393700,432.850006
5/12/2015,48.021999,49.27,47.638,48.948002,31817000,48.948002,0.271,0.461,0.268,209.610001,210.630005,208.619995,209.979996,119727600,209.979996,431.079987,433.25,426.709991,431.019989,1947800,431.019989
5/13/2015,49.521999,49.66,48.450001,48.636002,27201000,48.636002,0.271,0.461,0.268,210.470001,211.220001,209.740005,210.020004,94667900,210.020004,429.980011,433.529999,425.799988,426.869995,1996300,426.869995
5/14/2015,48.964001,48.978001,48.25,48.82,14479500,48.82,0.267,0.469,0.264,211.240005,212.320007,210.910004,212.210007,95934000,212.210007,429.450012,433,427.01001,432.279999,1888500,432.279999
5/15/2015,48.785999,49.880001,48.5,49.768002,22638000,49.768002,0.267,0.469,0.264,212.440002,212.610001,211.860001,212.440002,76510100,212.440002,428,430.399994,424.299988,426,4240300,426
5/18/2015,49.400002,49.98,49.200001,49.75,16766000,49.75,0.267,0.469,0.264,212.240005,213.399994,212.160004,213.100006,74549700,213.100006,426,427.269989,421.459991,425.23999,2390200,425.23999
5/19/2015,49.686001,50.200001,49.23,49.428001,18371000,49.428001,0.267,0.469,0.264,213.240005,213.570007,212.690002,213.029999,72114600,213.029999,424.869995,428.23999,420.630005,421.709991,2464200,421.709991
5/20/2015,49.425999,49.548,48.273998,48.869999,18778000,48.869999,0.267,0.469,0.264,213.149994,213.779999,212.5,212.880005,76857500,212.880005,420.600006,427.100006,418.359985,423.859985,2196200,423.859985
5/21/2015,48.605999,49.324001,48.472,49.124001,9853000,49.124001,0.252,0.498,0.25,212.710007,213.75,212.509995,213.5,64764600,213.5,428,436.899994,428,431.630005,4121400,431.630005
5/22/2015,49.076,49.720001,49.001999,49.546001,11115500,49.546001,0.252,0.498,0.25,213.039993,213.539993,212.910004,212.990005,57433500,212.990005,431.549988,432.440002,427.609985,427.630005,2020600,427.630005
5/26/2015,49.535999,50.400002,49.299999,49.492001,17493500,49.492001,0.252,0.498,0.25,212.399994,212.910004,210.199997,210.699997,124308600,210.699997,426.200012,427,422,425.470001,2244200,425.470001
5/27/2015,49.702,49.900002,49.110001,49.486,17041000,49.486,0.252,0.498,0.25,211.25,212.979996,210.759995,212.699997,93214000,212.699997,427.450012,431.850006,425.01001,431.420013,2231100,431.420013
5/28/2015,49.405998,50.360001,49.009998,50.290001,18236500,50.290001,0.27,0.479,0.251,212.330002,212.589996,211.630005,212.460007,74974600,212.460007,429.709991,431.350006,425.470001,426.570007,1912400,426.570007
5/29/2015,50.200001,50.574001,49.886002,50.16,18946500,50.16,0.27,0.479,0.251,212.380005,212.429993,210.820007,211.139999,124919600,211.139999,427.230011,432.5,427.230011,429.230011,3016100,429.230011
6/1/2015,50.282001,50.32,49.493999,49.889999,12525500,49.889999,0.27,0.479,0.251,211.940002,212.339996,210.619995,211.570007,93338800,211.570007,430.399994,433.160004,426.200012,430.920013,2253300,430.920013
6/2/2015,49.784,49.880001,49.259998,49.669998,10674000,49.669998,0.27,0.479,0.251,211.020004,212.190002,210.270004,211.360001,91531000,211.360001,430.070007,433.230011,426.25,430.98999,1668900,430.98999
6/3/2015,49.639999,50.144001,49.402,49.798,8907500,49.798,0.27,0.479,0.251,212,212.669998,211.330002,211.919998,87820900,211.919998,434.399994,438.390015,432.75,436.589996,2727900,436.589996
6/4/2015,49.5,49.860001,49.141998,49.183998,12268000,49.183998,0.273,0.48,0.246,211.070007,211.860001,209.75,210.130005,151882800,210.130005,434.399994,436.76001,429.26001,430.779999,2510800,430.779999
6/5/2015,49.200001,49.939999,49.136002,49.827999,15110000,49.827999,0.273,0.48,0.246,209.949997,210.580002,208.979996,209.770004,121704700,209.770004,429.660004,430.799988,426.5,426.950012,1907900,426.950012
6/8/2015,50.169998,51.75,50.062,51.257999,25085000,51.257999,0.273,0.48,0.246,209.639999,209.820007,208.389999,208.479996,89063300,208.479996,425.619995,426.799988,421.429993,423.5,2172500,423.5
6/9/2015,51.080002,51.548,50.827999,51.200001,13055500,51.200001,0.273,0.48,0.246,208.449997,209.100006,207.690002,208.449997,105034700,208.449997,422.959991,427.48999,419.140015,425.480011,2288700,425.480011
6/10/2015,50.380001,50.799999,49.700001,50.139999,17272500,50.139999,0.273,0.48,0.246,209.369995,211.410004,209.300003,210.949997,134551300,210.949997,426.459991,432.200012,425.660004,430.769989,2172300,430.769989
6/11/2015,50.652,50.874001,50.085999,50.282001,10220500,50.282001,0.2,0.474,0.326,211.479996,212.089996,211.199997,211.630005,73876400,211.630005,432.290009,438.890015,431.470001,432.970001,2922500,432.970001
6/12/2015,50.042,50.692001,50.042,50.138,7111500,50.138,0.2,0.474,0.326,210.639999,211.479996,209.679993,210.009995,135382400,210.009995,431.25,432.359985,428.26001,429.920013,2054400,429.920013
6/15/2015,49.939999,50.256001,49.202,50.076,10931000,50.076,0.2,0.474,0.326,208.639999,209.449997,207.789993,209.110001,124384200,209.110001,427.660004,428.049988,422.640015,423.670013,2051000,423.670013
6/16/2015,50.026001,50.688,49.82,50.624001,9923500,50.624001,0.2,0.474,0.326,208.929993,210.350006,208.720001,210.25,85308200,210.25,424.149994,427.970001,422.670013,427.26001,2296400,427.26001
6/17/2015,50.433998,52.872002,50.403999,52.082001,27564500,52.082001,0.2,0.474,0.326,210.589996,211.320007,209.360001,210.589996,126708600,210.589996,428.359985,431.350006,424.75,427.809998,2185900,427.809998
6/18/2015,52.400002,52.692001,52.004002,52.377998,13913500,52.377998,0.254,0.403,0.343,211.309998,213.339996,210.630005,212.779999,165867900,212.779999,430.299988,439.730011,429.410004,439.390015,3378400,439.390015
6/19/2015,52.48,52.759998,52.02,52.501999,12315000,52.501999,0.254,0.403,0.343,211.460007,211.550003,210.360001,210.809998,130478700,210.809998,440.26001,444.98999,433.23999,434.920013,4495100,434.920013
6/22/2015,52.43,52.880001,51.138,51.958,22805500,51.958,0.254,0.403,0.343,211.910004,212.589996,211.639999,211.889999,70696000,211.889999,437,439.23999,434.179993,436.290009,1823600,436.290009
6/23/2015,52.063999,53.599998,51.714001,53.534,19354000,53.534,0.254,0.403,0.343,212.139999,212.440002,211.570007,212.039993,68476800,212.039993,435.589996,447.040009,433.690002,445.98999,3245000,445.98999
6/24/2015,53.396,53.470001,52.743999,53.034,12061500,53.034,0.254,0.403,0.343,211.720001,212.169998,210.470001,210.5,92307300,210.5,444.970001,446.470001,440.230011,440.839996,2620800,440.839996
6/25/2015,53.290001,54.282001,53.049999,53.757999,14246000,53.757999,0.356,0.428,0.217,211.100006,211.25,209.770004,209.860001,97107400,209.860001,438.070007,443.470001,436.390015,440.100006,2237500,440.100006
6/26/2015,53.778,53.821999,53.200001,53.417999,19192000,53.417999,0.356,0.428,0.217,210.289993,210.580002,209.160004,209.820007,104174800,209.820007,441.76001,443.48999,435.059998,438.100006,2624500,438.100006
6/29/2015,52.389999,53.189999,52.139999,52.403999,17394500,52.403999,0.356,0.428,0.217,208.050003,209.830002,205.330002,205.419998,202621300,205.419998,434.980011,437,429,429.859985,2753200,429.859985
6/30/2015,52.959999,54.183998,52.799999,53.652,15434500,53.652,0.356,0.428,0.217,207.259995,207.320007,205.279999,205.850006,182925100,205.850006,434.200012,435.570007,430.459991,434.089996,2596900,434.089996
7/1/2015,54.222,54.523998,53.57,53.830002,10506000,53.830002,0.356,0.428,0.217,207.729996,208.029999,206.559998,207.5,135979900,207.5,439.350006,440,435.579987,437.390015,1987100,437.390015
7/2/2015,56.040001,56.490002,54.661999,56.004002,35819500,56.004002,0.226,0.423,0.351,208.070007,208.270004,206.809998,207.309998,104373700,207.309998,437,438.200012,433.480011,437.709991,1343400,437.709991
7/6/2015,55.776001,56.338001,55.259998,55.944,20609500,55.944,0.226,0.423,0.351,205.770004,207.649994,205.529999,206.720001,117975400,206.720001,435.230011,439.730011,433.519989,436.040009,1903200,436.040009
7/7/2015,55,55.040001,52.153999,53.576,30525500,53.576,0.226,0.423,0.351,206.960007,208.169998,204.110001,208.020004,173820200,208.020004,435.679993,437.730011,425.570007,436.720001,3454200,436.720001
7/8/2015,51.863998,52.16,50.862,50.992001,31105500,50.992001,0.226,0.423,0.351,206.419998,206.759995,204.25,204.529999,164020100,204.529999,434.350006,435.98999,428.829987,429.700012,2383100,429.700012
7/9/2015,51.816002,52.59,51.358002,51.584,16670500,51.584,0.279,0.429,0.292,207.039993,207.350006,204.770004,204.899994,144113100,204.899994,434.899994,438.720001,434.149994,434.390015,2271400,434.390015
7/10/2015,52.444,52.599998,51.563999,51.830002,13054500,51.830002,0.279,0.429,0.292,207.289993,207.979996,204.949997,207.479996,129456900,207.479996,440.48999,444.720001,439,443.51001,2401000,443.51001
7/13/2015,52.450001,52.509998,51.209999,52.431999,14801500,52.431999,0.279,0.429,0.292,208.990005,209.899994,208.940002,209.770004,106069400,209.770004,448.290009,457.869995,447.540009,455.570007,3956800,455.570007
7/14/2015,52.419998,53.198002,52.102001,53.130001,9538000,53.130001,0.279,0.429,0.292,209.720001,211.050003,209.649994,210.679993,81709600,210.679993,462.320007,469.600006,458.160004,465.570007,4736200,465.570007
7/15/2015,53.348,53.498001,52.416,52.627998,10108000,52.627998,0.279,0.429,0.292,210.729996,211.279999,210.039993,210.610001,97914100,210.610001,463.040009,464.700012,460.200012,461.190002,2987400,461.190002
7/16/2015,52.844002,53.439999,52.632,53.335999,8080000,53.335999,0.308,0.459,0.232,211.869995,212.300003,211.580002,212.300003,106683300,212.300003,465.5,475.880005,464.799988,475.480011,4095600,475.480011
7/17/2015,54.5,55.108002,53.650002,54.931999,25020500,54.931999,0.308,0.459,0.232,212.289993,212.550003,211.800003,212.479996,89030000,212.479996,477.700012,485.420013,477.25,483.01001,4932200,483.01001
7/20/2015,55,57.330002,54.507999,56.452,24892500,56.452,0.308,0.459,0.232,212.75,213.179993,212.210007,212.589996,70446800,212.589996,492.570007,493.200012,485.399994,488.100006,4752500,488.100006
7/21/2015,54.009998,54.700001,53.310001,53.354,30543500,53.354,0.308,0.459,0.232,212.429993,212.740005,211.389999,211.75,77965000,211.75,487.899994,488.880005,482.549988,488,3181800,488
7/22/2015,52.254002,53.888,52.172001,53.574001,15525000,53.574001,0.308,0.459,0.232,210.929993,211.770004,210.889999,211.369995,88667900,211.369995,485.98999,492.5,484.899994,488.269989,3114900,488.269989
7/23/2015,53.93,53.98,53.054001,53.439999,11136000,53.439999,0.325,0.419,0.256,211.529999,211.649994,209.75,210.179993,90509100,210.179993,491.660004,491.660004,475.700012,482.179993,9374400,482.179993
7/24/2015,53.476002,54.217999,52.784,53.082001,14182500,53.082001,0.325,0.419,0.256,210.300003,210.369995,207.600006,208,117755000,208,578.98999,580.570007,529.349976,529.419983,21909400,529.419983
7/27/2015,52.486,52.886002,50.158001,50.602001,23471000,50.602001,0.325,0.419,0.256,206.940002,207.550003,206.259995,206.789993,132361100,206.789993,527.75,544.950012,526.599976,531.409973,7491000,531.409973
7/28/2015,51.150002,53.080002,50.368,52.964001,19479000,52.964001,0.325,0.419,0.256,207.789993,209.5,206.800003,209.330002,123544800,209.330002,536,536.390015,523.119995,526.030029,5273100,526.030029
7/29/2015,52.854,53.577999,52.400002,52.764,13950500,52.764,0.325,0.419,0.256,209.479996,211.039993,209.309998,210.770004,105791300,210.770004,530.919983,532.969971,525.02002,529,3752600,529
7/30/2015,52.537998,53.388,52.422001,53.358002,10173000,53.358002,0.211,0.382,0.407,210.160004,211.020004,209.419998,210.820007,91304400,210.820007,527.650024,539.200012,524.289978,536.76001,3743100,536.76001
7/31/2015,53.52,53.872002,53.023998,53.23,11113000,53.23,0.211,0.382,0.407,211.419998,211.449997,210.160004,210.5,103266900,210.5,539.090027,542.840027,534.52002,536.150024,3025600,536.150024
8/3/2015,53.257999,53.341999,51.414001,51.998001,12767500,51.998001,0.211,0.382,0.407,210.460007,210.529999,208.649994,209.789993,113965700,209.789993,537.450012,540.440002,529.359985,535.030029,3014200,535.030029
8/4/2015,52.001999,53.344002,51.667999,53.256001,11762500,53.256001,0.211,0.382,0.407,209.699997,210.25,208.800003,209.380005,81820800,209.380005,529.690002,536.950012,529.159973,531.900024,2934600,531.900024
8/5/2015,52.716,54.200001,52.080002,54.026001,31071500,54.026001,0.211,0.382,0.407,210.449997,211.309998,209.729996,210.070007,85786800,210.070007,538.799988,539.140015,534.119995,537.01001,2889400,537.01001
8/6/2015,49.908001,51,47.223999,49.226002,73119000,49.226002,0.243,0.44,0.317,210.289993,210.419998,207.649994,208.350006,116030800,208.350006,539.299988,542.73999,527.52002,529.460022,3820500,529.460022
8/7/2015,48.716,48.745998,47.678001,48.501999,25367000,48.501999,0.243,0.44,0.317,208.160004,208.339996,206.869995,207.949997,117858000,207.949997,529.159973,529.460022,518.210022,522.619995,3969200,522.619995
8/10/2015,47.630001,48.594002,47.209999,48.228001,20929500,48.228001,0.243,0.44,0.317,209.279999,210.669998,209.279999,210.570007,80270700,210.570007,528.52002,532.280029,523,524,2615900,524
8/11/2015,47.43,47.860001,46.888,47.473999,21324500,47.473999,0.243,0.44,0.317,208.970001,209.470001,207.759995,208.669998,126081400,208.669998,523.650024,528.97998,522,527.460022,2676600,527.460022
8/12/2015,47,47.953999,46.548,47.633999,18640000,47.633999,0.243,0.44,0.317,207.110001,209.139999,205.360001,208.919998,172123700,208.919998,523.75,527.5,513.059998,525.909973,3962300,525.909973
8/13/2015,47.972,49.296001,47.824001,48.501999,23446000,48.501999,0.305,0.334,0.361,208.729996,209.550003,208.009995,208.660004,89383300,208.660004,527.369995,534.659973,525.48999,529.659973,2895200,529.659973
8/14/2015,49.448002,49.585999,48.354,48.630001,21824000,48.630001,0.305,0.334,0.361,208.429993,209.509995,208.259995,209.419998,72786500,209.419998,528.25,534.109985,528.25,531.52002,1994800,531.52002
8/17/2015,51.112,51.318001,50.102001,50.998001,35883500,50.998001,0.305,0.334,0.361,208.710007,210.589996,208.160004,210.589996,79072600,210.589996,531.289978,538.73999,527.119995,535.219971,2581700,535.219971
8/18/2015,51.076,52.189999,50.712002,52.144001,20975000,52.144001,0.305,0.334,0.361,210.259995,210.679993,209.699997,209.979996,71692700,209.979996,535.039978,539.48999,533,535.02002,2071300,535.02002
8/19/2015,52.066002,52.130001,51.004002,51.049999,18021500,51.049999,0.305,0.334,0.361,209.089996,210.009995,207.350006,208.320007,172946000,208.320007,533.73999,537.25,529,532.919983,2324000,532.919983
8/20/2015,50.411999,50.911999,48.380001,48.436001,24529000,48.436001,0.268,0.398,0.333,206.509995,208.289993,203.899994,203.970001,194327900,203.970001,530.390015,533.25,515.77002,515.780029,4408000,515.780029
8/21/2015,47.200001,48.759998,46.102001,46.153999,32951000,46.153999,0.268,0.398,0.333,201.729996,203.940002,197.520004,197.830002,346588500,197.830002,507.359985,512.330017,494.470001,494.470001,6706500,494.470001
8/24/2015,40.557999,46.279999,39,43.773998,47908000,43.773998,0.268,0.398,0.333,187.490005,197.479996,182.399994,189.5,507244300,189.5,463.579987,476.579987,451,463.369995,10097600,463.369995
8/25/2015,46.104,46.18,43.824001,44.006001,21636500,44.006001,0.268,0.398,0.333,195.429993,195.449997,186.919998,187.270004,369833100,187.270004,487.48999,489.440002,466.25,466.369995,5679300,466.369995
8/26/2015,45.585999,45.599998,43.102001,44.967999,24815000,44.967999,0.268,0.398,0.333,192.080002,194.789993,188.369995,194.460007,339257000,194.460007,484.019989,503.720001,478.76001,500.769989,6358600,500.769989
8/27/2015,46.200001,48.950001,46.161999,48.598,38280000,48.598,0.325,0.292,0.383,197.020004,199.419998,195.210007,199.270004,274143900,199.270004,513.710022,522.690002,507.26001,518.369995,6114500,518.369995
8/28/2015,48.372002,50.290001,48.313999,49.695999,27568500,49.695999,0.325,0.292,0.383,198.5,199.839996,197.919998,199.279999,160414400,199.279999,517.5,521.5,513.039978,518.01001,2746700,518.01001
8/31/2015,49.124001,50.990002,49.102001,49.812,23501000,49.812,0.325,0.292,0.383,198.110001,199.130005,197.009995,197.669998,163298800,197.669998,516.440002,519.409973,509.070007,512.890015,3002300,512.890015
9/1/2015,48.068001,49.200001,47.394001,47.726002,27274000,47.726002,0.325,0.292,0.383,193.119995,194.770004,190.729996,191.770004,256000400,191.770004,499.140015,510,493.429993,496.540009,3864500,496.540009
9/2/2015,49.060001,49.576,47.956001,49.537998,23146000,49.537998,0.325,0.292,0.383,194.619995,195.460007,192.419998,195.410004,160269300,195.410004,505.089996,510.859985,497.720001,510.549988,3707100,510.549988
9/3/2015,50.411999,50.416,49,49.113998,20974000,49.113998,0.324,0.359,0.317,196.259995,198.050003,194.960007,195.550003,152087800,195.550003,514.5,515.840027,502.570007,504.720001,3149700,504.720001
9/4/2015,48.178001,48.818001,47.639999,48.386002,18446000,48.386002,0.324,0.359,0.317,192.850006,193.860001,191.610001,192.589996,207081000,192.589996,497.649994,502.850006,495.640015,499,2692500,499
9/8/2015,49.009998,49.832001,48.810001,49.633999,15691000,49.633999,0.324,0.359,0.317,195.940002,197.610001,195.169998,197.429993,116025700,197.429993,508.690002,518.349976,508.51001,517.539978,3810700,517.539978
9/9/2015,50.41,50.849998,49.66,49.782001,16954000,49.782001,0.324,0.359,0.317,199.320007,199.470001,194.350006,194.789993,149347700,194.789993,524,529.950012,515.059998,516.890015,4370700,516.890015
9/10/2015,49.445999,50.144001,49.066002,49.695999,13545000,49.695999,0.346,0.303,0.35,194.559998,197.220001,194.25,195.850006,158611100,195.850006,515.150024,526.130005,514.780029,522.23999,2576000,522.23999
9/11/2015,49.528,50.048,48.945999,50.048,11754000,50.048,0.346,0.303,0.35,195.380005,196.820007,194.529999,196.740005,119691200,196.740005,521.070007,529.440002,520.609985,529.440002,3227900,529.440002
9/14/2015,50.220001,50.849998,49.933998,50.638,14454500,50.638,0.346,0.303,0.35,196.949997,197.009995,195.429993,196.009995,79452000,196.009995,529.440002,532.450012,518.580017,521.380005,3130200,521.380005
9/15/2015,50.549999,50.919998,49.900002,50.714001,14667500,50.714001,0.346,0.303,0.35,196.610001,198.990005,195.960007,198.460007,113806200,198.460007,523.25,527.919983,517.200012,522.369995,2865900,522.369995
9/16/2015,50.608002,52.576,50.576,52.450001,22085500,52.450001,0.346,0.303,0.35,198.820007,200.410004,198.410004,200.179993,99581600,200.179993,521.97998,528.299988,518.52002,527.390015,2252800,527.390015
9/17/2015,52.792,53.099998,52.138,52.414001,17929000,52.414001,0.333,0.376,0.291,200.020004,202.889999,199.279999,199.729996,276046600,199.729996,526.97998,546.969971,526.570007,538.869995,4169500,538.869995
9/18/2015,51.591999,52.764,51.5,52.124001,18815500,52.124001,0.333,0.376,0.291,195.710007,198.679993,194.960007,195.449997,223657500,195.449997,534.619995,546.23999,531.349976,540.26001,6160100,540.26001
9/21/2015,52.796001,54.313999,51.16,52.84,30601000,52.84,0.333,0.376,0.291,196.440002,197.679993,195.210007,196.460007,105726200,196.460007,544.330017,549.780029,539.590027,548.390015,3283300,548.390015
9/22/2015,51.806,52.529999,51.174,52.188,18322000,52.188,0.333,0.376,0.291,193.880005,194.460007,192.559998,193.910004,153890900,193.910004,539.710022,543.549988,532.659973,538.400024,3841700,538.400024
9/23/2015,52.389999,52.416,51.515999,52.212002,13004000,52.212002,0.333,0.376,0.291,194.110001,194.669998,192.910004,193.600006,92790600,193.600006,538.299988,541.210022,534,536.070007,2237600,536.070007
9/24/2015,51.905998,52.689999,51.242001,52.624001,17241000,52.624001,0.321,0.392,0.287,192.149994,193.449997,190.559998,192.899994,159378800,192.899994,530.549988,534.559998,522.869995,533.75,3501000,533.75
9/25/2015,53.321999,53.382,51.23,51.382,18867000,51.382,0.321,0.392,0.287,194.639999,195,191.809998,192.850006,155054800,192.850006,542.570007,542.799988,521.400024,524.25,4031000,524.25
9/28/2015,51.470001,51.958,49.321999,49.686001,24505500,49.686001,0.321,0.392,0.287,191.779999,191.910004,187.639999,188.009995,178515900,188.009995,520.02002,520.280029,494.329987,504.059998,5434500,504.059998
9/29/2015,50.091999,50.945999,49.091999,49.330002,18516000,49.330002,0.321,0.392,0.287,188.270004,189.740005,186.929993,188.119995,159045600,188.119995,506,511.480011,490.5,496.070007,4457500,496.070007
9/30/2015,50.400002,50.48,48.467999,49.68,24648000,49.68,0.321,0.392,0.287,190.369995,191.830002,189.440002,191.630005,163452000,191.630005,505.440002,512.799988,501.670013,511.890015,4004700,511.890015
10/1/2015,49.501999,49.700001,47.425999,47.976002,22865000,47.976002,0.281,0.32,0.399,192.080002,192.490005,189.820007,192.130005,131079000,192.130005,511,520.799988,506,520.719971,3768500,520.719971
10/2/2015,47.119999,49.540001,46.986,49.514,22120000,49.514,0.281,0.32,0.399,189.770004,195.029999,189.119995,195,211003300,195,512.98999,532.599976,508.100006,532.539978,4597800,532.539978
10/5/2015,49.768002,49.967999,48.826,49.23,18449500,49.23,0.281,0.32,0.399,196.460007,198.740005,196.330002,198.470001,126320800,198.470001,536.98999,545.909973,536,543.679993,3391400,543.679993
10/6/2015,48,48.605999,47.116001,48.292,26126000,48.292,0.281,0.32,0.399,198.309998,198.979996,197,197.789993,110274500,197.789993,545.5,551.5,533.330017,537.47998,4502800,537.47998
10/7/2015,47.326,47.540001,45.824001,46.391998,34070000,46.391998,0.281,0.32,0.399,198.899994,199.830002,197.479996,199.410004,124307300,199.410004,541.789978,542,529,541.940002,3812100,541.940002
10/8/2015,46.015999,46.144001,44.262001,45.344002,30666000,45.344002,0.375,0.343,0.282,198.949997,201.550003,198.589996,201.210007,153055200,201.210007,536.710022,539.390015,519.890015,533.159973,4676400,533.159973
10/9/2015,44.186001,44.874001,43.672001,44.138,30792000,44.138,0.375,0.343,0.282,201.380005,201.899994,200.580002,201.330002,107069200,201.330002,534.47998,541.789978,530.27002,539.799988,3537400,539.799988
10/12/2015,44.598,44.599998,43.054001,43.116001,19181500,43.116001,0.375,0.343,0.282,201.419998,201.759995,200.910004,201.520004,56395600,201.520004,539.960022,550.820007,539.799988,550.190002,2776100,550.190002
10/13/2015,42.655998,44.504002,42.226002,43.849998,25857500,43.849998,0.375,0.343,0.282,200.649994,202.160004,200.050003,200.25,88038700,200.25,546.26001,553.200012,543.099976,548.900024,2938000,548.900024
10/14/2015,44.133999,44.189999,43.085999,43.375999,15522000,43.375999,0.375,0.343,0.282,200.179993,200.869995,198.940002,199.289993,99106200,199.289993,551.340027,552.25,539.679993,544.830017,3582100,544.830017
10/15/2015,43.285999,44.346001,42.740002,44.262001,14221000,44.262001,0.341,0.388,0.271,200.080002,202.360001,199.639999,202.350006,134142200,202.350006,547.75,563,547,562.440002,4937000,562.440002
10/16/2015,44.608002,46.096001,44.574001,45.402,21672500,45.402,0.341,0.388,0.271,202.830002,203.289993,201.919998,203.270004,114580100,203.270004,565.27002,570.940002,560.309998,570.76001,4315800,570.76001
